"Any","Codi municipi","Municipi","Comarca","Població","Autocompostatge","Matèria orgànica","Poda i jardineria","Paper i cartró","Vidre","Envasos lleugers","Residus voluminosos + fusta","RAEE","Ferralla","Olis vegetals","Tèxtil","Runes","Residus en Petites Quantitats (RPQ)","Piles","Medicaments","Altres recollides selectives","Total Recollida Selectiva","R.S. / R.M. % total","Kg/hab/any recollida selectiva","Resta a Dipòsit","Resta a Incineració","Resta a Tractament Mecànic Biològic","Resta (sense desglossar)","Suma Fracció Resta","F.R. / R.M. %","Generació Residus Municipal Totals","Kg / hab / dia","Kg / hab / any"
"2003","170622","Escala, l'","Alt Empordà","6.997","0,00","0,00","2.169,26","130,59","288,00","59,72","253,64","0,00","0,00","0,00","0,00","0,00","0,00","0,51","0,22","1.409,34","4.311,28","27,17","616,16","0,00","0,00","0,00","11.554,17","11.554,17","72,83","15.865,45","6,21","2.267,47"
"2003","80765","Esparreguera","Baix Llobregat","19.403","0,00","0,00","121,33","229,75","146,43","75,59","377,69","0,00","0,00","0,00","0,80","0,00","0,00","1,02","1,05","261,10","1.214,75","11,65","62,61","0,00","0,00","0,00","9.209,68","9.209,68","88,35","10.424,43","1,47","537,26"
"2003","170638","Espinelves","Osona","191","0,00","0,00","0,00","6,98","14,79","0,00","6,58","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","28,37","19,25","148,52","0,00","0,00","0,00","118,98","118,98","80,75","147,35","2,11","771,46"
"2003","250812","Espluga Calba, l'","Garrigues","429","0,00","0,00","0,00","6,98","6,40","2,52","0,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","16,38","9,08","38,19","0,00","0,00","0,00","163,98","163,98","90,92","180,36","1,15","420,43"
"2003","430542","Espluga de Francolí, l'","Conca de Barberà","3.687","0,00","0,00","1,21","94,61","70,03","26,60","2,62","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","9,29","204,39","12,76","55,43","0,00","0,00","0,00","1.397,58","1.397,58","87,24","1.601,97","1,19","434,49"
"2003","80771","Esplugues de Llobregat","Baix Llobregat","46.447","0,00","148,22","19,58","1.476,12","494,34","349,45","1.383,00","0,00","0,00","0,00","2,14","0,00","0,00","7,92","2,71","501,71","4.385,20","21,11","94,41","0,00","0,00","0,00","16.392,00","16.392,00","78,89","20.777,20","1,23","447,33"
"2003","170643","Espolla","Alt Empordà","374","0,00","0,00","0,00","2,64","7,60","1,24","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","11,50","5,06","30,74","0,00","0,00","0,00","215,55","215,55","94,94","227,05","1,66","607,08"
"2003","170656","Esponellà","Pla de l'Estany","422","0,00","0,00","0,31","24,90","19,36","9,83","0,54","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,01","4,95","59,92","19,43","141,99","0,00","0,00","0,00","248,42","248,42","80,57","308,34","2,00","730,66"
"2003","250827","Espot","Pallars Sobirà","339","0,00","0,00","0,00","6,27","27,61","1,57","0,57","0,00","0,00","0,00","0,24","0,00","0,00","0,05","0,00","10,91","47,22","18,60","139,29","0,00","0,00","0,00","206,70","206,70","81,40","253,92","2,05","749,02"
"2003","80787","Espunyola, l'","Berguedà","270","0,00","0,00","0,29","7,22","8,04","5,04","2,29","0,00","0,00","0,00","0,00","0,00","0,00","0,05","0,03","6,80","29,76","15,89","110,22","0,00","0,00","0,00","157,51","157,51","84,11","187,27","1,90","693,60"
"2003","82541","Esquirol, l'","Osona","2.247","0,00","0,00","0,82","87,33","43,86","50,18","41,34","0,00","0,00","0,00","0,26","0,00","0,00","0,07","0,27","22,89","247,03","27,28","109,94","0,00","0,00","0,00","658,60","658,60","72,72","905,63","1,10","403,04"
"2003","250886","Estamariu","Alt Urgell","125","0,00","8,59","1,87","5,66","3,43","1,83","1,58","0,00","0,00","0,00","0,03","0,00","0,00","0,01","0,00","4,04","27,04","39,58","216,31","0,00","0,00","0,00","41,27","41,27","60,42","68,31","1,50","546,47"
"2003","80790","Estany, l'","Bages","408","0,00","0,00","0,00","22,80","10,50","5,88","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","39,21","13,51","96,10","0,00","0,00","0,00","251,03","251,03","86,49","290,24","1,95","711,37"
"2003","250851","Estaràs","Segarra","193","0,00","0,00","0,00","5,24","4,16","9,34","1,12","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,01","0,70","20,58","25,28","106,63","0,00","0,00","0,00","60,83","60,83","74,72","81,41","1,16","421,80"
"2003","250864","Esterri d'Àneu","Pallars Sobirà","705","0,00","0,00","0,00","44,14","41,32","9,90","4,04","0,00","0,00","0,00","0,53","0,00","0,00","0,12","0,00","24,51","124,55","22,59","176,67","0,00","0,00","0,00","426,78","426,78","77,41","551,33","2,14","782,04"
"2003","250870","Esterri de Cardós","Pallars Sobirà","75","0,00","0,00","0,06","0,53","2,01","0,33","0,15","0,00","0,00","0,00","0,01","0,00","0,00","0,02","0,00","1,49","4,59","8,70","61,18","0,00","0,00","0,00","48,16","48,16","91,30","52,75","1,93","703,35"
"2003","430555","Falset","Priorat","2.595","0,00","0,00","0,00","62,08","37,87","12,42","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,96","0,42","0,00","113,75","11,05","43,84","0,00","0,00","0,00","915,74","915,74","88,95","1.029,49","1,09","396,72"
"2003","170059","Far d'Empordà, el","Alt Empordà","404","0,00","0,00","0,00","2,80","4,60","1,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","9,25","4,41","22,89","0,00","0,00","0,00","200,58","200,58","95,59","209,83","1,42","519,37"
"2003","250899","Farrera","Pallars Sobirà","106","0,00","0,00","0,02","0,34","3,41","0,97","0,52","0,00","0,00","0,00","0,01","0,00","0,00","0,02","0,00","1,64","6,92","9,37","65,27","0,00","0,00","0,00","66,89","66,89","90,63","73,81","1,91","696,34"
"2003","430568","Fatarella, la","Terra Alta","1.184","0,00","0,00","0,00","28,91","17,64","5,78","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","52,34","10,93","44,21","0,00","0,00","0,00","426,47","426,47","89,07","478,81","1,11","404,40"
"2003","430574","Febró, la","Baix Camp","60","0,00","0,00","0,00","0,52","1,03","0,40","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,95","5,64","32,48","0,00","0,00","0,00","32,63","32,63","94,36","34,58","1,58","576,31"
"2003","81347","Figaró-Montmany","Vallès Oriental","957","0,00","0,00","0,56","25,78","22,76","8,47","0,67","0,00","0,00","0,00","0,00","0,00","0,00","0,16","0,04","3,13","61,58","9,48","64,35","0,00","0,00","0,00","588,19","588,19","90,52","649,77","1,86","678,96"
"2003","80804","Fígols","Berguedà","50","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,01","0,03","0,12","0,00","0,00","0,00","20,86","20,86","99,97","20,87","1,14","417,39"
"2003","259084","Fígols i Alinyà","Alt Urgell","275","0,00","0,00","0,00","8,69","6,25","3,18","3,15","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","21,29","26,94","77,41","0,00","0,00","0,00","57,72","57,72","73,06","79,01","0,79","287,31"
"2003","430580","Figuera, la","Priorat","140","0,00","0,00","0,00","2,98","1,82","0,60","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","5,42","10,97","38,72","0,00","0,00","0,00","44,00","44,00","89,03","49,42","0,97","353,01"
"2003","170669","Figueres","Alt Empordà","36.338","0,00","0,00","13,54","231,31","331,76","73,63","510,82","0,00","0,00","0,00","6,42","0,00","0,00","3,34","1,38","693,52","1.865,71","8,12","51,34","0,00","0,00","0,00","21.106,79","21.106,79","91,88","22.972,50","1,73","632,19"
"2003","430593","Figuerola del Camp","Alt Camp","292","0,00","0,00","0,00","3,39","5,99","3,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","12,40","8,18","42,46","0,00","0,00","0,00","139,13","139,13","91,82","151,53","1,42","518,93"
"2003","170675","Flaçà","Gironès","900","0,00","0,00","0,19","20,94","12,14","15,71","26,14","0,00","0,00","0,00","0,01","0,00","0,00","0,00","0,03","1,42","76,58","18,14","85,09","0,00","0,00","0,00","345,64","345,64","81,86","422,22","1,29","469,13"
"2003","430607","Flix","Ribera d'Ebre","4.051","0,00","0,00","0,00","98,04","59,81","19,62","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,58","0,04","0,00","178,09","10,96","43,96","0,00","0,00","0,00","1.446,17","1.446,17","89,04","1.624,26","1,10","400,95"
"2003","250925","Floresta, la","Garrigues","186","0,00","0,00","0,00","1,63","3,21","1,29","0,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,09","6,56","9,22","35,25","0,00","0,00","0,00","64,55","64,55","90,78","71,11","1,05","382,29"
"2003","80826","Fogars de la Selva","Selva","920","0,00","0,00","0,00","18,29","31,80","8,63","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,03","0,00","58,77","7,31","63,88","0,00","0,00","0,00","745,12","745,12","92,69","803,89","2,39","873,79"
"2003","80811","Fogars de Montclús","Vallès Oriental","368","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","0,01","0,00","0,04","0,00","0,00","0,00","465,60","465,60","100,00","465,61","3,47","1.265,26"
"2003","170681","Foixà","Baix Empordà","303","0,00","0,00","0,00","8,63","11,33","5,66","0,96","0,00","0,00","0,00","0,05","0,00","0,00","0,00","0,01","0,00","26,64","12,77","87,92","0,00","0,00","0,00","182,02","182,02","87,23","208,65","1,89","688,63"
"2003","80832","Folgueroles","Osona","1.778","0,00","253,73","0,38","11,11","60,00","161,41","27,79","0,00","0,00","0,00","0,10","0,00","0,00","0,02","0,21","4,47","519,23","86,24","292,03","0,00","0,00","0,00","82,87","82,87","13,76","602,10","0,93","338,64"
"2003","250931","Fondarella","Pla d'Urgell","721","0,00","0,00","0,24","15,46","9,44","5,09","2,63","0,00","0,00","0,00","0,05","0,00","0,00","0,01","0,01","12,87","45,79","12,36","63,51","0,00","0,00","0,00","324,74","324,74","87,64","370,53","1,41","513,91"
"2003","80847","Fonollosa","Bages","1.097","0,00","0,00","0,05","18,91","27,26","6,05","0,55","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,07","1,05","53,94","9,55","49,17","0,00","0,00","0,00","511,11","511,11","90,45","565,05","1,41","515,09"
"2003","170694","Fontanals de Cerdanya","Cerdanya","419","0,00","0,00","0,07","16,18","14,90","2,97","2,80","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,02","3,45","40,40","10,87","96,42","0,00","0,00","0,00","331,11","331,11","89,13","371,51","2,43","886,66"
"2003","170708","Fontanilles","Baix Empordà","165","0,00","0,00","0,00","2,80","6,39","1,93","0,29","0,00","0,00","0,00","0,05","0,00","0,00","0,01","0,00","0,00","11,48","7,96","69,60","0,00","0,00","0,00","132,71","132,71","92,04","144,20","2,39","873,91"
"2003","170715","Fontcoberta","Pla de l'Estany","1.152","0,00","0,00","0,83","37,48","32,02","15,96","1,43","0,00","0,00","0,00","0,00","0,00","0,00","0,08","0,02","13,19","101,01","14,15","87,69","0,00","0,00","0,00","612,86","612,86","85,85","713,87","1,70","619,68"
"2003","80850","Font-rubí","Alt Penedès","1.297","0,00","0,00","0,00","8,21","29,70","11,46","58,70","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,08","0,00","108,15","17,87","83,38","0,00","0,00","0,00","497,00","497,00","82,13","605,15","1,28","466,57"
"2003","250946","Foradada","Noguera","209","0,00","0,00","0,00","5,86","10,00","3,66","1,95","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,01","1,31","22,80","17,99","109,10","0,00","0,00","0,00","103,93","103,93","82,01","126,73","1,66","606,38"
"2003","179026","Forallac","Baix Empordà","1.684","0,00","0,00","0,00","43,14","50,50","21,86","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,45","0,05","0,00","116,01","9,03","68,89","0,00","0,00","0,00","1.168,10","1.168,10","90,97","1.284,11","2,09","762,54"
"2003","430614","Forès","Conca de Barberà","60","0,00","0,00","0,02","1,12","1,19","0,45","0,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,17","3,00","11,23","50,03","0,00","0,00","0,00","23,74","23,74","88,77","26,74","1,22","445,68"
"2003","170736","Fornells de la Selva","Gironès","1.691","0,00","0,00","0,00","104,90","32,92","24,00","26,14","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,06","0,00","188,02","15,28","111,19","0,00","0,00","0,00","1.042,67","1.042,67","84,72","1.230,69","1,99","727,79"
"2003","170741","Fortià","Alt Empordà","534","0,00","0,00","0,00","9,52","15,00","4,09","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","28,63","8,39","53,61","0,00","0,00","0,00","312,45","312,45","91,61","341,08","1,75","638,73"
"2003","80863","Franqueses del Vallès, les","Vallès Oriental","14.121","0,00","0,00","30,18","245,30","196,89","68,22","41,23","0,00","0,00","0,00","0,00","0,00","0,00","0,47","0,55","474,77","1.057,61","16,49","74,90","0,00","0,00","0,00","5.355,89","5.355,89","83,51","6.413,50","1,24","454,18"
"2003","430629","Freginals","Montsià","391","0,00","0,00","0,00","15,55","17,90","7,05","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,00","40,52","23,85","103,62","0,00","0,00","0,00","129,39","129,39","76,15","169,91","1,19","434,54"
"2003","250962","Fuliola, la","Urgell","1.227","0,00","0,00","0,00","26,43","23,74","13,48","23,74","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","87,43","17,26","71,25","0,00","0,00","0,00","419,22","419,22","82,74","506,65","1,13","412,91"
"2003","250978","Fulleda","Garrigues","113","0,00","0,00","0,00","1,56","1,80","1,13","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","4,49","9,52","39,74","0,00","0,00","0,00","42,66","42,66","90,48","47,15","1,14","417,26"
"2003","80902","Gaià","Bages","155","0,00","0,00","0,00","1,69","1,68","0,47","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","3,85","7,12","24,85","0,00","0,00","0,00","50,24","50,24","92,88","54,09","0,96","348,98"
"2003","430635","Galera, la","Montsià","754","0,00","0,00","0,00","14,05","6,56","5,45","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","26,10","9,39","34,62","0,00","0,00","0,00","251,97","251,97","90,61","278,07","1,01","368,79"
"2003","80879","Gallifa","Vallès Occidental","200","0,00","0,00","0,00","5,52","0,00","1,23","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,02","0,01","0,00","6,78","11,92","33,90","0,00","0,00","0,00","50,08","50,08","88,08","56,86","0,78","284,30"
"2003","430640","Gandesa","Terra Alta","2.805","0,00","0,00","0,00","64,87","39,57","12,98","0,00","0,00","0,00","0,00","0,00","0,00","0,00","1,00","0,03","0,00","118,45","11,02","42,23","0,00","0,00","0,00","956,90","956,90","88,98","1.075,35","1,05","383,37"
"2003","430653","Garcia","Ribera d'Ebre","505","0,00","0,00","0,00","12,29","7,50","2,46","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","22,25","10,93","44,07","0,00","0,00","0,00","181,30","181,30","89,07","203,55","1,10","403,08"
"2003","430666","Garidells, els","Alt Camp","173","0,00","0,00","0,00","1,99","1,99","0,83","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","4,82","4,03","27,86","0,00","0,00","0,00","114,65","114,65","95,97","119,47","1,89","690,58"
"2003","80885","Garriga, la","Vallès Oriental","12.634","0,00","459,64","54,41","307,34","214,61","86,76","65,79","0,00","0,00","0,00","0,35","0,00","0,00","0,52","0,51","306,80","1.496,73","24,70","118,47","0,00","0,00","0,00","4.562,51","4.562,51","75,30","6.059,24","1,31","479,60"
"2003","170754","Garrigàs","Alt Empordà","313","0,00","0,00","0,00","2,12","8,20","1,20","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","11,53","5,81","36,85","0,00","0,00","0,00","187,01","187,01","94,19","198,54","1,74","634,32"
"2003","170767","Garrigoles","Baix Empordà","144","0,00","0,00","0,00","3,51","6,00","2,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","11,86","14,05","82,33","0,00","0,00","0,00","72,53","72,53","85,95","84,39","1,61","586,01"
"2003","170773","Garriguella","Alt Empordà","702","0,00","0,00","0,00","9,49","17,40","3,34","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,00","30,26","6,24","43,10","0,00","0,00","0,00","454,39","454,39","93,76","484,65","1,89","690,38"
"2003","80898","Gavà","Baix Llobregat","42.304","0,00","89,13","77,00","810,58","539,96","242,32","959,00","0,00","0,00","0,00","11,88","0,00","0,00","4,32","2,28","1.351,32","4.087,79","17,60","96,63","0,00","0,00","0,00","19.143,00","19.143,00","82,40","23.230,79","1,50","549,14"
"2003","250984","Gavet de la Conca","Pallars Jussà","303","0,00","0,00","0,41","10,48","1,27","1,38","7,57","0,00","0,00","0,00","0,03","0,00","0,00","0,01","0,02","0,60","21,77","15,73","71,84","0,00","0,00","0,00","116,66","116,66","84,27","138,43","1,25","456,85"
"2003","80919","Gelida","Alt Penedès","4.929","0,00","0,00","4,10","104,28","65,00","28,71","23,16","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,28","59,84","285,37","5,85","57,90","0,00","0,00","0,00","4.591,47","4.591,47","94,15","4.876,84","2,71","989,42"
"2003","170789","Ger","Cerdanya","376","0,00","0,00","0,05","8,44","7,65","1,53","1,81","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,02","2,23","21,73","11,33","57,80","0,00","0,00","0,00","170,10","170,10","88,67","191,83","1,40","510,19"
"2003","259123","Gimenells i el Pla de la Font","Segrià","1.079","0,00","0,00","0,00","10,55","16,20","5,07","10,26","0,00","0,00","0,00","0,00","0,00","0,00","0,36","0,06","0,00","42,50","9,09","39,39","0,00","0,00","0,00","425,19","425,19","90,91","467,69","1,19","433,45"
"2003","430672","Ginestar","Ribera d'Ebre","893","0,00","0,00","0,00","20,37","12,43","4,08","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","36,89","10,93","41,31","0,00","0,00","0,00","300,52","300,52","89,07","337,41","1,04","377,84"
"2003","170792","Girona","Gironès","81.220","0,00","416,68","905,23","2.826,33","1.042,60","387,43","1.658,75","0,00","0,00","0,00","4,50","0,00","0,00","7,32","2,76","706,35","7.957,95","17,74","97,98","0,00","0,00","0,00","36.901,39","36.901,39","82,26","44.859,34","1,51","552,32"
"2003","80924","Gironella","Berguedà","4.908","0,00","0,00","0,41","95,21","84,37","73,22","7,33","0,00","0,00","0,00","0,00","0,00","0,00","0,65","0,62","31,80","293,60","14,24","59,82","0,00","0,00","0,00","1.767,74","1.767,74","85,76","2.061,34","1,15","420,00"
"2003","80930","Gisclareny","Berguedà","30","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,12","0,00","0,00","0,00","11,92","11,92","99,97","11,93","1,09","397,51"
"2003","430688","Godall","Montsià","728","0,00","0,00","0,00","14,86","7,72","4,33","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,04","0,00","26,95","9,59","37,02","0,00","0,00","0,00","254,18","254,18","90,41","281,13","1,06","386,16"
"2003","250997","Golmés","Pla d'Urgell","1.433","0,00","0,00","0,29","23,49","46,00","6,66","3,14","0,00","0,00","0,00","0,06","0,00","0,00","0,01","0,03","15,36","95,04","9,04","66,32","0,00","0,00","0,00","956,18","956,18","90,96","1.051,22","2,01","733,58"
"2003","170806","Gombrèn","Ripollès","239","0,00","0,00","0,00","7,39","6,34","1,87","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","15,62","11,69","65,35","0,00","0,00","0,00","118,00","118,00","88,31","133,62","1,53","559,07"
"2003","251001","Gósol","Berguedà","225","0,00","0,00","0,11","4,37","10,88","2,29","1,46","0,00","0,00","0,00","0,00","0,00","0,00","0,03","0,03","5,42","24,59","19,53","109,30","0,00","0,00","0,00","101,34","101,34","80,47","125,93","1,53","559,68"
"2003","80945","Granada, la","Alt Penedès","1.479","0,00","0,00","0,00","16,36","21,85","4,41","23,94","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,09","11,95","78,59","11,48","53,14","0,00","0,00","0,00","606,00","606,00","88,52","684,59","1,27","462,87"
"2003","251018","Granadella, la","Garrigues","777","0,00","0,00","0,00","8,06","11,20","3,62","0,48","0,00","0,00","0,00","0,00","0,00","0,00","0,00","0,01","0,00","23,37","7,04","30,07","0,00","0,00","0,00","308,31","308,31","92,96","331,68","1,17","426,87"
