any;municipi;edat any a any;sexe;concepte;estat;valor
2023;Cardona;total;total;població;;4561
2023;Carme;total;homes;població;;413
2023;Carme;total;dones;població;;384
2023;Carme;total;total;població;;797
2023;Caseres;total;homes;població;;119
2023;Caseres;total;dones;població;;123
2023;Caseres;total;total;població;;242
2023;Cassà de la Selva;total;homes;població;;5537
2023;Cassà de la Selva;total;dones;població;;5296
2023;Cassà de la Selva;total;total;població;;10833
2023;Casserres;total;homes;població;;815
2023;Casserres;total;dones;població;;823
2023;Casserres;total;total;població;;1638
2023;Castell d'Aro, Platja d'Aro i s'Agaró;total;homes;població;;6187
2023;Castell d'Aro, Platja d'Aro i s'Agaró;total;dones;població;;6346
2023;Castell d'Aro, Platja d'Aro i s'Agaró;total;total;població;;12533
2023;Castell de l'Areny;total;homes;població;;39
2023;Castell de l'Areny;total;dones;població;;30
2023;Castell de l'Areny;total;total;població;;69
2023;Castell de Mur;total;homes;població;;101
2023;Castell de Mur;total;dones;població;;78
2023;Castell de Mur;total;total;població;;179
2023;Castellar de la Ribera;total;homes;població;;73
2023;Castellar de la Ribera;total;dones;població;;68
2023;Castellar de la Ribera;total;total;població;;141
2023;Castellar de n'Hug;total;homes;població;;93
2023;Castellar de n'Hug;total;dones;població;;78
2023;Castellar de n'Hug;total;total;població;;171
2023;Castellar del Riu;total;homes;població;;94
2023;Castellar del Riu;total;dones;població;;75
2023;Castellar del Riu;total;total;població;;169
2023;Castellar del Vallès;total;homes;població;;12423
2023;Castellar del Vallès;total;dones;població;;12699
2023;Castellar del Vallès;total;total;població;;25122
2023;Castellbell i el Vilar;total;homes;població;;2079
2023;Castellbell i el Vilar;total;dones;població;;1983
2023;Castellbell i el Vilar;total;total;població;;4062
2023;Castellbisbal;total;homes;població;;6429
2023;Castellbisbal;total;dones;població;;6382
2023;Castellbisbal;total;total;població;;12811
2023;Castellcir;total;homes;població;;408
2023;Castellcir;total;dones;població;;367
2023;Castellcir;total;total;població;;775
2023;Castelldans;total;homes;població;;464
2023;Castelldans;total;dones;població;;423
2023;Castelldans;total;total;població;;887
2023;Castelldefels;total;homes;població;;33341
2023;Castelldefels;total;dones;població;;34986
2023;Castelldefels;total;total;població;;68327
2023;Castellet i la Gornal;total;homes;població;;1340
2023;Castellet i la Gornal;total;dones;població;;1229
2023;Castellet i la Gornal;total;total;població;;2569
2023;Castellfollit de la Roca;total;homes;població;;478
2023;Castellfollit de la Roca;total;dones;població;;460
2023;Castellfollit de la Roca;total;total;població;;938
2023;Castellfollit de Riubregós;total;homes;població;;88
2023;Castellfollit de Riubregós;total;dones;població;;74
2023;Castellfollit de Riubregós;total;total;població;;162
2023;Castellfollit del Boix;total;homes;població;;236
2023;Castellfollit del Boix;total;dones;població;;226
2023;Castellfollit del Boix;total;total;població;;462
2023;Castellgalí;total;homes;població;;1182
2023;Castellgalí;total;dones;població;;1126
2023;Castellgalí;total;total;població;;2308
2023;Castellnou de Bages;total;homes;població;;740
2023;Castellnou de Bages;total;dones;població;;675
2023;Castellnou de Bages;total;total;població;;1415
2023;Castellnou de Seana;total;homes;població;;373
2023;Castellnou de Seana;total;dones;població;;336
2023;Castellnou de Seana;total;total;població;;709
2023;Castelló d'Empúries;total;homes;població;;5969
2023;Castelló d'Empúries;total;dones;població;;5818
2023;Castelló d'Empúries;total;total;població;;11787
2023;Castelló de Farfanya;total;homes;població;;279
2023;Castelló de Farfanya;total;dones;població;;251
2023;Castelló de Farfanya;total;total;població;;530
2023;Castellolí;total;homes;població;;311
2023;Castellolí;total;dones;població;;342
2023;Castellolí;total;total;població;;653
2023;Castellserà;total;homes;població;;510
2023;Castellserà;total;dones;població;;476
2023;Castellserà;total;total;població;;986
2023;Castellterçol;total;homes;població;;1388
2023;Castellterçol;total;dones;població;;1341
2023;Castellterçol;total;total;població;;2729
2023;Castellvell del Camp;total;homes;població;;1518
2023;Castellvell del Camp;total;dones;població;;1499
2023;Castellvell del Camp;total;total;població;;3017
2023;Castellví de la Marca;total;homes;població;;858
2023;Castellví de la Marca;total;dones;població;;813
2023;Castellví de la Marca;total;total;població;;1671
2023;Castellví de Rosanes;total;homes;població;;1027
2023;Castellví de Rosanes;total;dones;població;;1058
2023;Castellví de Rosanes;total;total;població;;2085
2023;Catllar, el;total;homes;població;;2669
2023;Catllar, el;total;dones;població;;2449
2023;Catllar, el;total;total;població;;5118
2023;Cava;total;homes;població;;31
2023;Cava;total;dones;població;;15
2023;Cava;total;total;població;;46
2023;Cellera de Ter, la;total;homes;població;;988
2023;Cellera de Ter, la;total;dones;població;;1025
2023;Cellera de Ter, la;total;total;població;;2013
2023;Celrà;total;homes;població;;2728
2023;Celrà;total;dones;població;;2734
2023;Celrà;total;total;població;;5462
2023;Centelles;total;homes;població;;3795
2023;Centelles;total;dones;població;;3942
2023;Centelles;total;total;població;;7737
2023;Cercs;total;homes;població;;602
