any;municipi;concepte;indicador;estat;valor
2021;Borges Blanques, les;renda familiar disponible bruta;per habitant (€);;15685
2021;Borges Blanques, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,2
2021;Borges del Camp, les;renda familiar disponible bruta;valor (milers €);;34386
2021;Borges del Camp, les;renda familiar disponible bruta;per habitant (€);;16151
2021;Borges del Camp, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86,7
2021;Bossòst;renda familiar disponible bruta;valor (milers €);;18728
2021;Bossòst;renda familiar disponible bruta;per habitant (€);;16677
2021;Bossòst;renda familiar disponible bruta;per habitant (índex Catalunya=100);;89,5
2021;Botarell;renda familiar disponible bruta;valor (milers €);;18744
2021;Botarell;renda familiar disponible bruta;per habitant (€);;17134
2021;Botarell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,9
2021;Breda;renda familiar disponible bruta;valor (milers €);;65503
2021;Breda;renda familiar disponible bruta;per habitant (€);;17067
2021;Breda;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,6
2021;Bruc, el;renda familiar disponible bruta;valor (milers €);;44976
2021;Bruc, el;renda familiar disponible bruta;per habitant (€);;20379
2021;Bruc, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;109,3
2021;Cabanyes, les;renda familiar disponible bruta;valor (milers €);;19826
2021;Cabanyes, les;renda familiar disponible bruta;per habitant (€);;19806
2021;Cabanyes, les;renda familiar disponible bruta;per habitant (índex Catalunya=100);;106,3
2021;Cabra del Camp;renda familiar disponible bruta;valor (milers €);;18245
2021;Cabra del Camp;renda familiar disponible bruta;per habitant (€);;14655
2021;Cabra del Camp;renda familiar disponible bruta;per habitant (índex Catalunya=100);;78,6
2021;Cabrera d'Anoia;renda familiar disponible bruta;valor (milers €);;25444
2021;Cabrera d'Anoia;renda familiar disponible bruta;per habitant (€);;16145
2021;Cabrera d'Anoia;renda familiar disponible bruta;per habitant (índex Catalunya=100);;86,6
2021;Cabrera de Mar;renda familiar disponible bruta;valor (milers €);;115958
2021;Cabrera de Mar;renda familiar disponible bruta;per habitant (€);;24013
2021;Cabrera de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;128,8
2021;Cabrils;renda familiar disponible bruta;valor (milers €);;187291
2021;Cabrils;renda familiar disponible bruta;per habitant (€);;24518
2021;Cabrils;renda familiar disponible bruta;per habitant (índex Catalunya=100);;131,6
2021;Cadaqués;renda familiar disponible bruta;valor (milers €);;37544
2021;Cadaqués;renda familiar disponible bruta;per habitant (€);;13220
2021;Cadaqués;renda familiar disponible bruta;per habitant (índex Catalunya=100);;70,9
2021;Calaf;renda familiar disponible bruta;valor (milers €);;56488
2021;Calaf;renda familiar disponible bruta;per habitant (€);;15752
2021;Calaf;renda familiar disponible bruta;per habitant (índex Catalunya=100);;84,5
2021;Calafell;renda familiar disponible bruta;valor (milers €);;442153
2021;Calafell;renda familiar disponible bruta;per habitant (€);;15420
2021;Calafell;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,7
2021;Calders;renda familiar disponible bruta;valor (milers €);;21487
2021;Calders;renda familiar disponible bruta;per habitant (€);;19858
2021;Calders;renda familiar disponible bruta;per habitant (índex Catalunya=100);;106,6
2021;Caldes d'Estrac;renda familiar disponible bruta;valor (milers €);;64596
2021;Caldes d'Estrac;renda familiar disponible bruta;per habitant (€);;20737
2021;Caldes d'Estrac;renda familiar disponible bruta;per habitant (índex Catalunya=100);;111,3
2021;Caldes de Malavella;renda familiar disponible bruta;valor (milers €);;146033
2021;Caldes de Malavella;renda familiar disponible bruta;per habitant (€);;18013
2021;Caldes de Malavella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,7
2021;Caldes de Montbui;renda familiar disponible bruta;valor (milers €);;339101
2021;Caldes de Montbui;renda familiar disponible bruta;per habitant (€);;18994
2021;Caldes de Montbui;renda familiar disponible bruta;per habitant (índex Catalunya=100);;101,9
2021;Calella;renda familiar disponible bruta;valor (milers €);;293874
2021;Calella;renda familiar disponible bruta;per habitant (€);;15273
2021;Calella;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82
2021;Calldetenes;renda familiar disponible bruta;valor (milers €);;46884
2021;Calldetenes;renda familiar disponible bruta;per habitant (€);;18649
2021;Calldetenes;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100,1
2021;Callús;renda familiar disponible bruta;valor (milers €);;36743
2021;Callús;renda familiar disponible bruta;per habitant (€);;17405
2021;Callús;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,4
2021;Calonge i Sant Antoni;renda familiar disponible bruta;valor (milers €);;175414
2021;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (€);;15164
2021;Calonge i Sant Antoni;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,4
2021;Camarles;renda familiar disponible bruta;valor (milers €);;47929
2021;Camarles;renda familiar disponible bruta;per habitant (€);;14511
2021;Camarles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;77,9
2021;Cambrils;renda familiar disponible bruta;valor (milers €);;595450
2021;Cambrils;renda familiar disponible bruta;per habitant (€);;16868
2021;Cambrils;renda familiar disponible bruta;per habitant (índex Catalunya=100);;90,5
2021;Campdevànol;renda familiar disponible bruta;valor (milers €);;61405
2021;Campdevànol;renda familiar disponible bruta;per habitant (€);;19046
2021;Campdevànol;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,2
2021;Camprodon;renda familiar disponible bruta;valor (milers €);;41455
2021;Camprodon;renda familiar disponible bruta;per habitant (€);;16962
2021;Camprodon;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91
2021;Canet de Mar;renda familiar disponible bruta;valor (milers €);;259123
2021;Canet de Mar;renda familiar disponible bruta;per habitant (€);;17466
2021;Canet de Mar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,7
2021;Canonja, la;renda familiar disponible bruta;valor (milers €);;90951
2021;Canonja, la;renda familiar disponible bruta;per habitant (€);;15348
2021;Canonja, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;82,4
2021;Canovelles;renda familiar disponible bruta;valor (milers €);;255701
2021;Canovelles;renda familiar disponible bruta;per habitant (€);;15193
2021;Canovelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;81,5
2021;Cànoves i Samalús;renda familiar disponible bruta;valor (milers €);;63115
2021;Cànoves i Samalús;renda familiar disponible bruta;per habitant (€);;19444
2021;Cànoves i Samalús;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,3
2021;Canyelles;renda familiar disponible bruta;valor (milers €);;91509
2021;Canyelles;renda familiar disponible bruta;per habitant (€);;18475
2021;Canyelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;99,1
2021;Capellades;renda familiar disponible bruta;valor (milers €);;95492
2021;Capellades;renda familiar disponible bruta;per habitant (€);;17923
2021;Capellades;renda familiar disponible bruta;per habitant (índex Catalunya=100);;96,2
2021;Cardedeu;renda familiar disponible bruta;valor (milers €);;359747
2021;Cardedeu;renda familiar disponible bruta;per habitant (€);;19197
2021;Cardedeu;renda familiar disponible bruta;per habitant (índex Catalunya=100);;103
2021;Cardona;renda familiar disponible bruta;valor (milers €);;81874
2021;Cardona;renda familiar disponible bruta;per habitant (€);;17861
2021;Cardona;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,8
2021;Cassà de la Selva;renda familiar disponible bruta;valor (milers €);;184251
2021;Cassà de la Selva;renda familiar disponible bruta;per habitant (€);;17425
2021;Cassà de la Selva;renda familiar disponible bruta;per habitant (índex Catalunya=100);;93,5
2021;Casserres;renda familiar disponible bruta;valor (milers €);;28462
2021;Casserres;renda familiar disponible bruta;per habitant (€);;17313
2021;Casserres;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,9
2021;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;valor (milers €);;161194
2021;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (€);;14101
2021;Castell d'Aro, Platja d'Aro i s'Agaró;renda familiar disponible bruta;per habitant (índex Catalunya=100);;75,7
2021;Castellar del Vallès;renda familiar disponible bruta;valor (milers €);;504347
2021;Castellar del Vallès;renda familiar disponible bruta;per habitant (€);;20358
2021;Castellar del Vallès;renda familiar disponible bruta;per habitant (índex Catalunya=100);;109,2
2021;Castellbell i el Vilar;renda familiar disponible bruta;valor (milers €);;65694
2021;Castellbell i el Vilar;renda familiar disponible bruta;per habitant (€);;16988
2021;Castellbell i el Vilar;renda familiar disponible bruta;per habitant (índex Catalunya=100);;91,2
2021;Castellbisbal;renda familiar disponible bruta;valor (milers €);;241894
2021;Castellbisbal;renda familiar disponible bruta;per habitant (€);;19105
2021;Castellbisbal;renda familiar disponible bruta;per habitant (índex Catalunya=100);;102,5
2021;Castelldefels;renda familiar disponible bruta;valor (milers €);;1337427
2021;Castelldefels;renda familiar disponible bruta;per habitant (€);;19991
2021;Castelldefels;renda familiar disponible bruta;per habitant (índex Catalunya=100);;107,3
2021;Castellet i la Gornal;renda familiar disponible bruta;valor (milers €);;42232
2021;Castellet i la Gornal;renda familiar disponible bruta;per habitant (€);;17182
2021;Castellet i la Gornal;renda familiar disponible bruta;per habitant (índex Catalunya=100);;92,2
2021;Castellgalí;renda familiar disponible bruta;valor (milers €);;39341
2021;Castellgalí;renda familiar disponible bruta;per habitant (€);;17850
2021;Castellgalí;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,8
2021;Castellnou de Bages;renda familiar disponible bruta;valor (milers €);;26619
2021;Castellnou de Bages;renda familiar disponible bruta;per habitant (€);;18641
2021;Castellnou de Bages;renda familiar disponible bruta;per habitant (índex Catalunya=100);;100
2021;Castelló d'Empúries;renda familiar disponible bruta;valor (milers €);;139616
2021;Castelló d'Empúries;renda familiar disponible bruta;per habitant (€);;12422
2021;Castelló d'Empúries;renda familiar disponible bruta;per habitant (índex Catalunya=100);;66,7
2021;Castellterçol;renda familiar disponible bruta;valor (milers €);;46161
2021;Castellterçol;renda familiar disponible bruta;per habitant (€);;17538
2021;Castellterçol;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,1
2021;Castellvell del Camp;renda familiar disponible bruta;valor (milers €);;59776
2021;Castellvell del Camp;renda familiar disponible bruta;per habitant (€);;20422
2021;Castellvell del Camp;renda familiar disponible bruta;per habitant (índex Catalunya=100);;109,6
2021;Castellví de la Marca;renda familiar disponible bruta;valor (milers €);;28607
2021;Castellví de la Marca;renda familiar disponible bruta;per habitant (€);;17879
2021;Castellví de la Marca;renda familiar disponible bruta;per habitant (índex Catalunya=100);;95,9
2021;Castellví de Rosanes;renda familiar disponible bruta;valor (milers €);;40194
2021;Castellví de Rosanes;renda familiar disponible bruta;per habitant (€);;19684
2021;Castellví de Rosanes;renda familiar disponible bruta;per habitant (índex Catalunya=100);;105,6
2021;Catllar, el;renda familiar disponible bruta;valor (milers €);;94053
2021;Catllar, el;renda familiar disponible bruta;per habitant (€);;19453
2021;Catllar, el;renda familiar disponible bruta;per habitant (índex Catalunya=100);;104,4
2021;Cellera de Ter, la;renda familiar disponible bruta;valor (milers €);;34672
2021;Cellera de Ter, la;renda familiar disponible bruta;per habitant (€);;17681
2021;Cellera de Ter, la;renda familiar disponible bruta;per habitant (índex Catalunya=100);;94,9
2021;Celrà;renda familiar disponible bruta;valor (milers €);;91277
2021;Celrà;renda familiar disponible bruta;per habitant (€);;16542
2021;Celrà;renda familiar disponible bruta;per habitant (índex Catalunya=100);;88,8
2021;Centelles;renda familiar disponible bruta;valor (milers €);;138393
2021;Centelles;renda familiar disponible bruta;per habitant (€);;18176
2021;Centelles;renda familiar disponible bruta;per habitant (índex Catalunya=100);;97,5
