concepte,any,municipi,renda familiar disponible bruta,renda familiar disponible bruta,renda familiar disponible bruta
indicador,,,per habitant (índex Catalunya=100),per habitant (€),valor (milers €)
455,2002.0,Polinyà,85.6,11100.0,59840.0
456,2002.0,"Pont de Suert, el",113.3,14700.0,31881.0
457,2002.0,"Prat de Llobregat, el",77.2,10000.0,634288.0
458,2002.0,Premià de Dalt,126.2,16400.0,155059.0
459,2002.0,Premià de Mar,87.7,11400.0,308883.0
460,2002.0,Puigcerdà,112.8,14700.0,115886.0
461,2002.0,Reus,99.2,12900.0,1199546.0
462,2002.0,Ripoll,110.5,14400.0,155133.0
463,2002.0,Ripollet,78.2,10200.0,324557.0
464,2002.0,Riudoms,102.3,13300.0,71911.0
465,2002.0,"Roca del Vallès, la",93.2,12100.0,98915.0
466,2002.0,Roda de Ter,86.8,11300.0,60136.0
467,2002.0,Roquetes,91.3,11900.0,79985.0
468,2002.0,Roses,92.3,12000.0,173488.0
469,2002.0,Rubí,77.7,10100.0,644164.0
470,2002.0,"Ràpita, la",102.3,13300.0,158491.0
471,2002.0,Sabadell,89.0,11600.0,2187696.0
472,2002.0,Sallent,84.6,11000.0,77988.0
473,2002.0,Salou,100.2,13000.0,210364.0
474,2002.0,Salt,84.6,11000.0,262523.0
475,2002.0,Sant Adrià de Besòs,71.6,9300.0,304956.0
476,2002.0,Sant Andreu de Llavaneres,136.3,17700.0,146566.0
477,2002.0,Sant Andreu de la Barca,78.1,10200.0,232020.0
478,2002.0,Sant Boi de Llobregat,75.7,9800.0,791486.0
479,2002.0,Sant Celoni,88.1,11400.0,154807.0
480,2002.0,Sant Cugat del Vallès,140.5,18300.0,1122705.0
481,2002.0,Sant Esteve Sesrovires,80.1,10400.0,59178.0
482,2002.0,Sant Feliu de Guíxols,97.5,12700.0,243696.0
483,2002.0,Sant Feliu de Llobregat,88.8,11500.0,474858.0
484,2002.0,Sant Fost de Campsentelles,106.7,13900.0,94081.0
485,2002.0,Sant Fruitós de Bages,99.4,12900.0,79932.0
486,2002.0,Sant Hilari Sacalm,100.5,13100.0,69235.0
487,2002.0,Sant Joan Despí,91.5,11900.0,351139.0
488,2002.0,Sant Joan de Vilatorrada,85.4,11100.0,105904.0
489,2002.0,Sant Just Desvern,140.6,18300.0,268366.0
490,2002.0,Sant Pere de Ribes,85.4,11100.0,269488.0
491,2002.0,Sant Quirze del Vallès,120.9,15700.0,224961.0
492,2002.0,Sant Sadurní d'Anoia,94.3,12300.0,127461.0
493,2002.0,Sant Vicenç de Castellet,82.8,10800.0,77902.0
494,2002.0,Sant Vicenç dels Horts,76.1,9900.0,253613.0
495,2002.0,Santa Coloma de Cervelló,92.0,12000.0,70828.0
496,2002.0,Santa Coloma de Farners,104.9,13600.0,130427.0
497,2002.0,Santa Coloma de Gramenet,70.4,9200.0,1060164.0
498,2002.0,Santa Margarida de Montbui,72.0,9400.0,85683.0
499,2002.0,Santa Margarida i els Monjos,76.5,9900.0,53338.0
500,2002.0,Santa Maria de Palautordera,87.8,11400.0,80717.0
501,2002.0,Santa Perpètua de Mogoda,87.3,11300.0,227727.0
502,2002.0,Santpedor,98.4,12800.0,70872.0
503,2002.0,Sentmenat,86.4,11200.0,69890.0
504,2002.0,"Seu d'Urgell, la",94.8,12300.0,142760.0
505,2002.0,Sitges,114.1,14800.0,326288.0
506,2002.0,Solsona,104.9,13600.0,106488.0
507,2002.0,Sort,127.5,16600.0,31652.0
508,2002.0,"Sénia, la",89.9,11700.0,66085.0
509,2002.0,Súria,85.5,11100.0,68340.0
510,2002.0,Taradell,94.1,12200.0,66020.0
511,2002.0,Tarragona,106.3,13800.0,1646249.0
512,2002.0,Teià,150.7,19600.0,110744.0
513,2002.0,Terrassa,85.4,11100.0,2020621.0
514,2002.0,Tiana,127.9,16600.0,105711.0
515,2002.0,Tona,94.9,12300.0,78145.0
516,2002.0,Tordera,82.5,10700.0,113480.0
517,2002.0,Torelló,90.8,11800.0,147597.0
518,2002.0,Torredembarra,101.9,13200.0,157002.0
519,2002.0,Torroella de Montgrí,99.8,13000.0,119321.0
520,2002.0,Tortosa,99.7,13000.0,399016.0
521,2002.0,Tremp,115.5,15000.0,81732.0
522,2002.0,Tàrrega,115.5,15000.0,201301.0
523,2002.0,Ulldecona,88.9,11600.0,68382.0
524,2002.0,Vallirana,93.0,12100.0,130556.0
525,2002.0,Valls,104.3,13600.0,289451.0
526,2002.0,"Vendrell, el",103.6,13500.0,349050.0
527,2002.0,Vic,93.2,12100.0,419922.0
528,2002.0,Vidreres,93.5,12200.0,65898.0
529,2002.0,Vielha e Mijaran,149.4,19400.0,86404.0
530,2002.0,Vila-seca,89.3,11600.0,164195.0
531,2002.0,Viladecans,75.3,9800.0,575259.0
532,2002.0,Viladecavalls,90.5,11800.0,76109.0
533,2002.0,Vilafranca del Penedès,91.0,11800.0,386293.0
534,2002.0,Vilanova del Camí,73.1,9500.0,100887.0
535,2002.0,Vilanova i la Geltrú,87.2,11300.0,636580.0
536,2002.0,Vilassar de Dalt,113.9,14800.0,115231.0
537,2002.0,Vilassar de Mar,111.4,14500.0,260897.0
538,2003.0,Abrera,87.9,11700.0,108792.0
539,2003.0,Agramunt,109.0,14500.0,74679.0
540,2003.0,Alcanar,92.0,12300.0,107888.0
541,2003.0,Alella,141.1,18800.0,166108.0
542,2003.0,Almacelles,111.6,14900.0,85642.0
543,2003.0,"Ametlla de Mar, l'",93.7,12500.0,74081.0
544,2003.0,"Ametlla del Vallès, l'",129.2,17200.0,119349.0
545,2003.0,Amposta,99.7,13300.0,239141.0
546,2003.0,Anglès,105.1,14000.0,71019.0
547,2003.0,Arbúcies,102.8,13700.0,77915.0
548,2003.0,Arenys de Mar,94.4,12600.0,168911.0
549,2003.0,Arenys de Munt,96.7,12900.0,91267.0
550,2003.0,Argentona,103.2,13800.0,142395.0
551,2003.0,Badalona,82.5,11000.0,2360341.0
552,2003.0,Badia del Vallès,70.5,9400.0,135624.0
553,2003.0,Balaguer,98.1,13100.0,186965.0
554,2003.0,Banyoles,112.9,15000.0,245756.0
555,2003.0,Barberà del Vallès,89.5,11900.0,324251.0
556,2003.0,Barcelona,111.2,14800.0,23407718.0
557,2003.0,Begues,116.4,15500.0,79910.0
558,2003.0,Berga,94.2,12600.0,195819.0
559,2003.0,Bigues i Riells del Fai,106.4,14200.0,92395.0
560,2003.0,"Bisbal d'Empordà, la",111.3,14800.0,130035.0
561,2003.0,Blanes,93.3,12400.0,435399.0
562,2003.0,"Borges Blanques, les",116.4,15500.0,83671.0
563,2003.0,Cabrils,154.1,20500.0,120193.0
564,2003.0,Calafell,110.1,14700.0,243125.0
565,2003.0,Caldes de Montbui,97.4,13000.0,187473.0
566,2003.0,Calella,87.1,11600.0,182302.0
567,2003.0,Calonge i Sant Antoni,95.7,12800.0,108655.0
568,2003.0,Cambrils,104.6,13900.0,335656.0
569,2003.0,Canet de Mar,90.6,12100.0,143465.0
570,2003.0,Canovelles,82.1,10900.0,151528.0
571,2003.0,Capellades,90.4,12000.0,61731.0
572,2003.0,Cardedeu,104.7,13900.0,197940.0
573,2003.0,Cardona,95.7,12700.0,67449.0
574,2003.0,Cassà de la Selva,108.9,14500.0,119561.0
575,2003.0,"Castell d'Aro, Platja d'Aro i s'Agaró",114.8,15300.0,125274.0
576,2003.0,Castellar del Vallès,101.8,13600.0,260380.0
577,2003.0,Castellbisbal,91.6,12200.0,122877.0
578,2003.0,Castelldefels,94.4,12600.0,668583.0
579,2003.0,Castelló d'Empúries,89.8,12000.0,95353.0
580,2003.0,Centelles,100.2,13300.0,83164.0
581,2003.0,Cerdanyola del Vallès,98.3,13100.0,731801.0
582,2003.0,Cervelló,93.8,12500.0,86433.0
583,2003.0,Cervera,104.1,13900.0,117858.0
584,2003.0,Constantí,82.6,11000.0,59316.0
585,2003.0,Corbera de Llobregat,103.0,13700.0,152187.0
586,2003.0,Cornellà de Llobregat,83.1,11100.0,920128.0
587,2003.0,Cubelles,83.8,11200.0,101063.0
588,2003.0,Cunit,99.7,13300.0,102459.0
589,2003.0,Deltebre,101.8,13600.0,145505.0
590,2003.0,"Escala, l'",112.6,15000.0,108407.0
591,2003.0,Esparreguera,85.1,11300.0,224269.0
592,2003.0,Esplugues de Llobregat,100.9,13400.0,621088.0
593,2003.0,Falset,99.4,13200.0,34578.0
594,2003.0,Figueres,105.7,14100.0,516600.0
595,2003.0,"Franqueses del Vallès, les",91.7,12200.0,176479.0
596,2003.0,Gandesa,105.6,14100.0,40022.0
597,2003.0,"Garriga, la",104.8,14000.0,178488.0
598,2003.0,Gavà,88.9,11800.0,506556.0
599,2003.0,Girona,120.4,16000.0,1321014.0
600,2003.0,Granollers,97.2,13000.0,727701.0
601,2003.0,"Hospitalet de Llobregat, l'",82.7,11000.0,2737683.0
602,2003.0,Igualada,102.5,13700.0,475048.0
603,2003.0,"Llagosta, la",81.2,10800.0,138294.0
604,2003.0,Llagostera,96.8,12900.0,82206.0
605,2003.0,Lleida,109.5,14600.0,1736607.0
606,2003.0,Llinars del Vallès,93.2,12400.0,96000.0
607,2003.0,Lliçà d'Amunt,96.3,12800.0,150370.0
608,2003.0,Lliçà de Vall,104.0,13900.0,77743.0
609,2003.0,Lloret de Mar,92.5,12300.0,320387.0
610,2003.0,Malgrat de Mar,87.9,11700.0,186169.0
611,2003.0,Manlleu,96.8,12900.0,240430.0
612,2003.0,Manresa,98.5,13100.0,890809.0
613,2003.0,Martorell,86.3,11500.0,285073.0
614,2003.0,"Masnou, el",113.3,15100.0,318544.0
615,2003.0,Masquefa,84.1,11200.0,72192.0
616,2003.0,Matadepera,185.9,24800.0,187372.0
617,2003.0,Mataró,84.9,11300.0,1278838.0
618,2003.0,Molins de Rei,100.6,13400.0,298002.0
619,2003.0,Mollerussa,107.7,14300.0,155768.0
620,2003.0,Mollet del Vallès,86.0,11500.0,576910.0
621,2003.0,Mont-roig del Camp,104.0,13900.0,111576.0
622,2003.0,Montblanc,104.5,13900.0,89545.0
623,2003.0,Montcada i Reixac,85.3,11400.0,348304.0
624,2003.0,Montgat,94.0,12500.0,110375.0
625,2003.0,Montmeló,87.6,11700.0,102016.0
626,2003.0,Montornès del Vallès,85.1,11300.0,156135.0
627,2003.0,Móra d'Ebre,108.7,14500.0,71027.0
628,2003.0,Navarcles,93.2,12400.0,67913.0
629,2003.0,Navàs,98.7,13100.0,74204.0
630,2003.0,Olesa de Montserrat,88.7,11800.0,237012.0
631,2003.0,Olot,116.2,15500.0,463451.0
632,2003.0,Palafolls,82.3,11000.0,71033.0
633,2003.0,Palafrugell,98.1,13100.0,257820.0
634,2003.0,Palamós,99.0,13200.0,212424.0
635,2003.0,Palau-solità i Plegamans,101.0,13500.0,164285.0
636,2003.0,Pallejà,99.2,13200.0,120917.0
637,2003.0,Parets del Vallès,93.2,12400.0,196652.0
638,2003.0,Piera,79.6,10600.0,118316.0
639,2003.0,Pineda de Mar,81.8,10900.0,252889.0
640,2003.0,Polinyà,86.2,11500.0,65288.0
641,2003.0,"Pont de Suert, el",110.8,14800.0,32325.0
642,2003.0,"Prat de Llobregat, el",82.7,11000.0,696741.0
643,2003.0,Premià de Dalt,127.4,17000.0,163328.0
644,2003.0,Premià de Mar,91.2,12100.0,332743.0
645,2003.0,Puigcerdà,113.5,15100.0,124078.0
646,2003.0,Reus,100.8,13400.0,1282667.0
647,2003.0,Ripoll,114.3,15200.0,163514.0
648,2003.0,Ripollet,83.0,11100.0,365010.0
649,2003.0,Riudoms,105.1,14000.0,77235.0
650,2003.0,"Roca del Vallès, la",96.4,12800.0,109422.0
651,2003.0,Roda de Ter,96.2,12800.0,68728.0
652,2003.0,Roquetes,95.3,12700.0,87979.0
653,2003.0,Roses,96.9,12900.0,189791.0
654,2003.0,Rubí,82.6,11000.0,722593.0
655,2003.0,"Ràpita, la",98.3,13100.0,161662.0
656,2003.0,Sabadell,94.9,12600.0,2430891.0
657,2003.0,Sallent,91.7,12200.0,86802.0
658,2003.0,Salou,98.6,13100.0,231081.0
659,2003.0,Salt,85.2,11300.0,286060.0
660,2003.0,Sant Adrià de Besòs,77.3,10300.0,338442.0
661,2003.0,Sant Andreu de Llavaneres,138.4,18400.0,158168.0
662,2003.0,Sant Andreu de la Barca,81.3,10800.0,254585.0
663,2003.0,Sant Boi de Llobregat,81.0,10800.0,870601.0
664,2003.0,Sant Celoni,89.1,11900.0,166355.0
665,2003.0,Sant Cugat del Vallès,134.1,17900.0,1145552.0
666,2003.0,Sant Esteve Sesrovires,84.1,11200.0,65878.0
667,2003.0,Sant Feliu de Guíxols,100.4,13400.0,261914.0
668,2003.0,Sant Feliu de Llobregat,93.7,12500.0,521185.0
669,2003.0,Sant Fost de Campsentelles,108.9,14500.0,100796.0
670,2003.0,Sant Fruitós de Bages,102.1,13600.0,88649.0
671,2003.0,Sant Hilari Sacalm,106.4,14200.0,76858.0
672,2003.0,Sant Joan Despí,94.3,12600.0,378442.0
673,2003.0,Sant Joan de Vilatorrada,91.2,12200.0,118740.0
674,2003.0,Sant Just Desvern,135.7,18100.0,268570.0
675,2003.0,Sant Pere de Ribes,88.6,11800.0,295269.0
676,2003.0,Sant Quirze del Vallès,115.8,15400.0,234864.0
677,2003.0,Sant Sadurní d'Anoia,99.3,13200.0,143839.0
678,2003.0,Sant Vicenç de Castellet,89.9,12000.0,89062.0
679,2003.0,Sant Vicenç dels Horts,81.2,10800.0,284047.0
680,2003.0,Santa Coloma de Cervelló,91.9,12200.0,78791.0
681,2003.0,Santa Coloma de Farners,107.7,14400.0,141958.0
682,2003.0,Santa Coloma de Gramenet,76.7,10200.0,1188729.0
683,2003.0,Santa Eulàlia de Ronçana,106.7,14200.0,75686.0
684,2003.0,Santa Margarida de Montbui,79.1,10500.0,97709.0
685,2003.0,Santa Margarida i els Monjos,80.5,10700.0,60301.0
686,2003.0,Santa Maria de Palautordera,89.4,11900.0,88208.0
687,2003.0,Santa Perpètua de Mogoda,92.7,12300.0,256163.0
688,2003.0,Santpedor,102.3,13600.0,77919.0
689,2003.0,Sentmenat,91.0,12100.0,79018.0
690,2003.0,"Seu d'Urgell, la",97.9,13000.0,154246.0
691,2003.0,Sitges,111.1,14800.0,339078.0
692,2003.0,Solsona,108.8,14500.0,116322.0
693,2003.0,Sort,142.5,19000.0,37283.0
694,2003.0,"Sénia, la",96.2,12800.0,73502.0
695,2003.0,Súria,91.4,12200.0,75155.0
696,2003.0,Taradell,101.0,13500.0,73925.0
697,2003.0,Tarragona,105.9,14100.0,1726744.0
698,2003.0,Teià,149.5,19900.0,114276.0
699,2003.0,Terrassa,90.2,12000.0,2246658.0
700,2003.0,Tiana,122.6,16300.0,108650.0
701,2003.0,Tona,98.3,13100.0,86515.0
702,2003.0,Tordera,83.7,11200.0,125889.0
703,2003.0,Torelló,96.6,12900.0,162863.0
704,2003.0,Torredembarra,104.9,14000.0,171914.0
705,2003.0,Torroella de Montgrí,103.1,13700.0,131205.0
706,2003.0,Tortosa,102.6,13700.0,431456.0
707,2003.0,Tremp,116.8,15600.0,86273.0
708,2003.0,Tàrrega,118.6,15800.0,218169.0
709,2003.0,Ulldecona,95.3,12700.0,76487.0
710,2003.0,Vallirana,94.2,12600.0,143064.0
711,2003.0,Valls,106.3,14200.0,310888.0
712,2003.0,"Vendrell, el",106.7,14200.0,390725.0
713,2003.0,Vic,97.4,13000.0,466790.0
714,2003.0,Vidreres,95.1,12700.0,71709.0
715,2003.0,Vielha e Mijaran,149.1,19900.0,93231.0
716,2003.0,Vila-seca,89.7,12000.0,175605.0
717,2003.0,Viladecans,82.0,10900.0,652022.0
718,2003.0,Viladecavalls,93.9,12500.0,84329.0
719,2003.0,Vilafranca del Penedès,94.1,12500.0,425148.0
720,2003.0,Vilanova del Camí,78.1,10400.0,114067.0
721,2003.0,Vilanova i la Geltrú,89.9,12000.0,698699.0
722,2003.0,Vilassar de Dalt,116.0,15500.0,121469.0
723,2003.0,Vilassar de Mar,112.0,14900.0,275112.0
724,2004.0,Abrera,86.8,12200.0,117456.0
725,2004.0,Agramunt,104.5,14700.0,77570.0
726,2004.0,Alcanar,92.5,13000.0,118155.0
727,2004.0,Alcarràs,128.5,18100.0,92723.0
728,2004.0,Alella,153.2,21500.0,191349.0
729,2004.0,Almacelles,104.2,14600.0,86979.0
730,2004.0,"Ametlla de Mar, l'",87.6,12300.0,76758.0
731,2004.0,"Ametlla del Vallès, l'",138.3,19400.0,140254.0
732,2004.0,Amposta,98.6,13900.0,255952.0
733,2004.0,Anglès,102.4,14400.0,73994.0
734,2004.0,Arbúcies,98.4,13800.0,81401.0
735,2004.0,Arenys de Mar,97.9,13800.0,187732.0
736,2004.0,Arenys de Munt,99.3,14000.0,101624.0
737,2004.0,Argentona,108.2,15200.0,161704.0
738,2004.0,Badalona,79.0,11100.0,2405349.0
739,2004.0,Badia del Vallès,65.7,9200.0,131856.0
740,2004.0,Balaguer,93.1,13100.0,195165.0
741,2004.0,Banyoles,111.2,15600.0,260566.0
742,2004.0,Barberà del Vallès,88.2,12400.0,340892.0
743,2004.0,Barcelona,114.4,16100.000000000002,25491573.0
744,2004.0,Begues,123.5,17400.0,93339.0
745,2004.0,Berga,96.7,13600.0,216871.0
746,2004.0,Bigues i Riells del Fai,110.3,15500.0,106845.0
747,2004.0,"Bisbal d'Empordà, la",104.6,14700.0,132883.0
748,2004.0,Blanes,92.5,13000.0,469874.0
749,2004.0,"Borges Blanques, les",112.0,15700.0,86091.0
750,2004.0,Cabrils,165.4,23200.0,142237.0
751,2004.0,Calafell,107.8,15200.0,274117.0
752,2004.0,Caldes de Montbui,94.6,13300.0,203696.0
753,2004.0,Calella,86.2,12100.0,199465.0
754,2004.0,Calonge i Sant Antoni,98.6,13900.0,124134.0
755,2004.0,Cambrils,101.6,14300.0,362900.0
756,2004.0,Canet de Mar,92.0,12900.0,158219.0
757,2004.0,Canovelles,76.3,10700.0,153798.0
758,2004.0,Capellades,89.2,12500.0,65468.0
759,2004.0,Cardedeu,107.1,15100.0,222315.0
760,2004.0,Cardona,97.7,13700.0,72118.0
761,2004.0,Cassà de la Selva,107.1,15100.0,127499.0
762,2004.0,"Castell d'Aro, Platja d'Aro i s'Agaró",108.4,15200.0,134892.0
763,2004.0,Castellar del Vallès,102.7,14400.0,287909.0
764,2004.0,Castellbisbal,92.8,13000.0,138265.0
765,2004.0,Castelldefels,96.3,13500.0,748554.0
766,2004.0,Castelló d'Empúries,88.8,12500.0,105772.0
767,2004.0,Centelles,98.9,13900.0,88969.0
768,2004.0,Cerdanyola del Vallès,97.7,13700.0,777094.0
769,2004.0,Cervelló,96.3,13500.0,96928.0
770,2004.0,Cervera,96.1,13500.0,118258.0
771,2004.0,Constantí,77.8,10900.0,60519.0
772,2004.0,Corbera de Llobregat,107.9,15200.0,176704.0
773,2004.0,Cornellà de Llobregat,80.8,11400.0,950827.0
774,2004.0,Cubelles,86.0,12100.0,121882.0
775,2004.0,Cunit,95.2,13400.0,114367.0
776,2004.0,Deltebre,98.1,13800.0,149593.0
777,2004.0,"Escala, l'",108.8,15300.0,120568.0
778,2004.0,Esparreguera,84.9,11900.0,244071.0
779,2004.0,Esplugues de Llobregat,99.5,14000.0,646126.0
780,2004.0,Falset,95.4,13400.0,35419.0
781,2004.0,Figueres,105.6,14800.0,563167.0
782,2004.0,"Franqueses del Vallès, les",89.8,12600.0,188913.0
783,2004.0,Gandesa,101.1,14200.0,41976.0
784,2004.0,"Garriga, la",107.0,15000.0,198423.0
785,2004.0,Gavà,88.9,12500.0,546538.0
786,2004.0,Gelida,97.0,13600.0,75036.0
787,2004.0,Girona,125.7,17700.0,1503476.0
788,2004.0,Granollers,95.5,13400.0,766543.0
789,2004.0,"Hospitalet de Llobregat, l'",79.9,11200.0,2826591.0
790,2004.0,Igualada,102.4,14400.0,511637.0
791,2004.0,"Llagosta, la",75.9,10700.0,140873.0
792,2004.0,Llagostera,96.3,13500.0,89512.0
793,2004.0,Lleida,108.7,15300.0,1867678.0
794,2004.0,Llinars del Vallès,92.8,13000.0,104368.0
795,2004.0,Lliçà d'Amunt,94.3,13300.0,161968.0
796,2004.0,Lliçà de Vall,107.0,15000.0,86579.0
797,2004.0,Lloret de Mar,92.1,12900.0,362486.0
798,2004.0,Malgrat de Mar,86.3,12100.0,200006.0
799,2004.0,Manlleu,90.2,12700.0,242367.0
800,2004.0,Manresa,99.3,14000.0,968983.0
801,2004.0,Martorell,84.1,11800.0,299883.0
802,2004.0,"Masnou, el",115.6,16200.0,346375.0
803,2004.0,Masquefa,83.7,11800.0,80827.0
804,2004.0,Matadepera,195.1,27400.0,214856.0
805,2004.0,Mataró,83.3,11700.0,1351173.0
806,2004.0,Molins de Rei,102.8,14400.0,329191.0
807,2004.0,Mollerussa,100.7,14200.0,162170.0
808,2004.0,Mollet del Vallès,81.7,11500.0,584831.0
809,2004.0,Mont-roig del Camp,97.6,13700.0,117316.0
810,2004.0,Montblanc,102.6,14400.0,94521.0
811,2004.0,Montcada i Reixac,84.5,11900.0,372166.0
812,2004.0,Montgat,97.1,13700.0,122551.0
813,2004.0,Montmeló,84.6,11900.0,104168.0
814,2004.0,Montornès del Vallès,80.5,11300.0,159765.0
815,2004.0,Móra d'Ebre,108.3,15200.0,75847.0
816,2004.0,Navarcles,91.9,12900.0,71935.0
817,2004.0,Navàs,97.9,13800.0,78337.0
818,2004.0,Olesa de Montserrat,88.2,12400.0,256615.0
819,2004.0,Olot,109.0,15300.0,471567.0
820,2004.0,Palafolls,82.8,11600.0,79850.0
821,2004.0,Palafrugell,94.4,13300.0,267353.0
822,2004.0,Palamós,96.5,13600.0,223972.0
823,2004.0,Palau-solità i Plegamans,101.6,14300.0,180787.0
824,2004.0,Pallejà,97.3,13700.0,136272.0
825,2004.0,Parets del Vallès,91.5,12900.0,206410.0
826,2004.0,Piera,79.1,11100.0,131574.0
827,2004.0,Pineda de Mar,82.1,11500.0,278363.0
828,2004.0,Polinyà,86.0,12100.0,74190.0
829,2004.0,"Pont de Suert, el",111.4,15700.0,35373.0
830,2004.0,"Prat de Llobregat, el",79.7,11200.0,707931.0
831,2004.0,Premià de Dalt,133.1,18700.0,182125.0
832,2004.0,Premià de Mar,92.6,13000.0,358701.0
833,2004.0,Puigcerdà,107.4,15100.0,129851.0
834,2004.0,Reus,99.1,13900.0,1365971.0
835,2004.0,Ripoll,110.1,15500.0,166218.0
836,2004.0,Ripollet,80.3,11300.0,385627.0
837,2004.0,Riudoms,100.2,14100.0,79794.0
838,2004.0,"Roca del Vallès, la",99.4,14000.0,123085.0
839,2004.0,Roda de Ter,91.4,12800.0,69449.0
840,2004.0,Roquetes,88.2,12400.0,88332.0
841,2004.0,Roses,94.7,13300.0,201132.0
842,2004.0,Rubí,81.1,11400.0,766666.0
843,2004.0,"Ràpita, la",95.7,13400.0,173333.0
844,2004.0,Sabadell,93.9,13200.0,2574625.0
845,2004.0,Sallent,92.0,12900.0,91754.0
846,2004.0,Salou,95.2,13400.0,256657.0
847,2004.0,Salt,78.6,11000.0,294140.0
848,2004.0,Sant Adrià de Besòs,74.6,10500.0,345128.0
849,2004.0,Sant Andreu de Llavaneres,142.1,20000.0,178545.0
850,2004.0,Sant Andreu de la Barca,79.8,11200.0,272254.0
851,2004.0,Sant Boi de Llobregat,78.9,11100.0,896653.0
852,2004.0,Sant Celoni,89.4,12600.0,184393.0
853,2004.0,Sant Cugat del Vallès,141.8,19900.0,1350922.0
854,2004.0,Sant Esteve Sesrovires,87.8,12300.0,75780.0
855,2004.0,Sant Feliu de Codines,95.0,13300.0,68795.0
856,2004.0,Sant Feliu de Guíxols,97.8,13700.0,275003.0
857,2004.0,Sant Feliu de Llobregat,93.4,13100.0,552548.0
858,2004.0,Sant Fost de Campsentelles,111.3,15600.0,111863.0
859,2004.0,Sant Fruitós de Bages,106.4,14900.0,101157.0
860,2004.0,Sant Hilari Sacalm,103.2,14500.0,79308.0
861,2004.0,Sant Joan Despí,95.7,13500.0,412966.0
862,2004.0,Sant Joan de Vilatorrada,89.4,12600.0,125117.0
863,2004.0,Sant Just Desvern,145.3,20400.0,308143.0
864,2004.0,Sant Pere de Ribes,90.2,12700.0,325599.0
865,2004.0,Sant Quirze del Vallès,124.6,17500.0,282824.0
866,2004.0,Sant Sadurní d'Anoia,100.7,14100.0,158405.0
867,2004.0,Sant Vicenç de Castellet,85.9,12100.0,92167.0
868,2004.0,Sant Vicenç dels Horts,77.4,10900.0,289249.0
869,2004.0,Santa Coloma de Cervelló,96.3,13500.0,92128.0
870,2004.0,Santa Coloma de Farners,104.6,14700.0,151357.0
871,2004.0,Santa Coloma de Gramenet,74.1,10400.0,1221475.0
872,2004.0,Santa Eulàlia de Ronçana,109.4,15400.0,86725.0
873,2004.0,Santa Margarida de Montbui,72.6,10200.0,95781.0
874,2004.0,Santa Margarida i els Monjos,81.0,11400.0,66184.0
875,2004.0,Santa Maria de Palautordera,89.6,12600.0,96077.0
876,2004.0,Santa Perpètua de Mogoda,92.2,13000.0,273783.0
877,2004.0,Santpedor,103.4,14500.0,86215.0
878,2004.0,Sentmenat,90.1,12700.0,86184.0
879,2004.0,"Seu d'Urgell, la",98.9,13900.0,168432.0
880,2004.0,Sitges,116.3,16300.0,389194.0
881,2004.0,Solsona,102.6,14400.0,120433.0
882,2004.0,Sort,139.9,19700.0,40468.0
883,2004.0,"Sénia, la",93.7,13200.0,77069.0
884,2004.0,Súria,91.7,12900.0,79841.0
885,2004.0,Taradell,98.5,13800.0,77042.0
886,2004.0,Tarragona,105.8,14900.0,1871043.0
887,2004.0,Teià,161.6,22700.0,131540.0
888,2004.0,Terrassa,90.0,12600.0,2428531.0
889,2004.0,Tiana,134.8,18900.0,131368.0
890,2004.0,Tona,94.7,13300.0,91499.0
891,2004.0,Tordera,83.4,11700.0,142538.0
892,2004.0,Torelló,93.4,13100.0,169180.0
893,2004.0,Torredembarra,103.3,14500.0,186877.0
894,2004.0,Torroella de Montgrí,98.8,13900.0,138377.0
895,2004.0,Tortosa,102.8,14400.0,474537.0
896,2004.0,Tossa de Mar,113.3,15900.0,81694.0
897,2004.0,Tremp,113.7,16000.0,86765.0
898,2004.0,Tàrrega,112.4,15800.0,227517.0
899,2004.0,Ulldecona,94.4,13300.0,82107.0
900,2004.0,Vallirana,95.1,13400.0,160521.0
901,2004.0,Valls,101.7,14300.0,322067.0
902,2004.0,"Vendrell, el",103.5,14500.0,424420.0
903,2004.0,Vic,93.8,13200.0,490536.0
904,2004.0,Vidreres,94.7,13300.0,79678.0
905,2004.0,Vielha e Mijaran,137.4,19300.0,95179.0
906,2004.0,Vila-seca,87.6,12300.0,189925.0
907,2004.0,Viladecans,80.0,11200.0,680996.0
908,2004.0,Viladecavalls,94.5,13300.0,91165.0
909,2004.0,Vilafranca del Penedès,95.6,13400.0,472076.0
910,2004.0,Vilanova del Camí,73.5,10300.0,117178.0
911,2004.0,Vilanova i la Geltrú,91.5,12900.0,777120.0
912,2004.0,Vilassar de Dalt,122.6,17200.0,137078.0
913,2004.0,Vilassar de Mar,117.2,16500.0,308399.0
914,2005.0,Abrera,88.2,13200.0,132051.0
915,2005.0,Agramunt,97.8,14600.0,78794.0
916,2005.0,Alcanar,89.9,13400.0,126851.0
917,2005.0,Alcarràs,118.6,17700.0,99029.0
918,2005.0,Alella,158.3,23600.0,211684.0
919,2005.0,Almacelles,96.9,14400.0,87679.0
920,2005.0,"Ametlla de Mar, l'",84.4,12600.0,82883.0
921,2005.0,"Ametlla del Vallès, l'",145.5,21700.0,160840.0
922,2005.0,Amposta,99.5,14800.0,280575.0
923,2005.0,Anglès,97.2,14500.0,75312.0
924,2005.0,Arbúcies,95.3,14200.0,86913.0
925,2005.0,Arenys de Mar,100.8,15000.0,209459.0
